Word_Offset	Word	POS	Sense_no	Gloss	Class	Prediction_Value	EndMarker(##)
31631	अड़ंगेबाज	ADJECTIVE	1	अड़ंगा अथवा अड़चन डालने वाला 	neutral	0.842	##
34155	1000000000000	ADJECTIVE	1	एक मिलियन मिलियन 	present	0.667	##
1092	अपेक्षित	ADJECTIVE	2	जिसकी इच्छा की गई हो 	future	0.989	##
3482	जुगाली	NOUN	1	सींगवाले चौपायों की वह चर्या जिसमें वे निगले हुए चारे को गले से थोड़ा-थोड़ा निकालकर फिर से चबाते हैं 	neutral	0.996	##
1022	अगारी	NOUN	1	किसी वस्तु आदि के आगे का भाग 	future	0.988	##
2526	बन्धेज	NOUN	5	नियत समय पर या नियत रूप से कुछ देने की क्रिया या भाव 	neutral	0.996	##
878	अवसर	NOUN	4	कोई विशिष्ट समय 	neutral	0.996	##
27946	पद_यात्री	NOUN	1	पैदल चलनेवाला यात्री 	neutral	0.996	##
4707	अलान	NOUN	4	बेल चढ़ाने के लिए गाड़ी गई लकड़ी 	future	0.989	##
6463	निंदरिया	NOUN	1	प्राणियों की वह अवस्था जिसमें उनकी चेतन वृत्तियाँ बीच में कुछ समय के लिए निश्चेष्ट होकर रुकी रहती हैं और उन्हें शारीरिक तथा मानसिक विश्राम मिलता है 	neutral	0.996	##
248	वफादार	ADJECTIVE	1	जिसका विश्वास किया जा सके या जिस पर विश्वास हो 	neutral	0.996	##
4133	सजल	ADJECTIVE	1	जो अश्रु से भरा हुआ हो 	past	0.995	##
12851	तत्कालिक	ADJECTIVE	1	उस समय का 	future	0.333	##
20237	बदमिज़ाज	NOUN	1	बुरे स्वभाव वाला व्यक्ति 	neutral	0.996	##
7162	बदस्तूर	ADVERB	2	परंपरा के अनुसार 	present	0.667	##
38512	अठाईसवाँ	NOUN	1	सताईसवीं के बाद आने वाली संख्या या गणना का क्रम, स्थिति, समय, आदि जो कि अठाईस की क्रमसूचक संख्या होती है 	present	0.994	##
1270	ऑटो	NOUN	2	तीन पहियों की एक यंत्रचालित सवारी गाड़ी 	neutral	0.996	##
792	चाँप	NOUN	2	वह शब्द जो चलने में पैर तथा दूसरे अंगों से होता है 	present	0.994	##
658	व्यवधान	NOUN	2	किसी कार्य को करते समय बीच में होने वाली कोई आकस्मिक घटना 	neutral	0.842	##
5790	लुंज	ADJECTIVE	2	जिसके हाथ या पैर में विकृति हो 	neutral	0.996	##
37751	नाक_पर_दम_करना	VERB	1	किसी को खूब तंग कराना या दुखी करना 	neutral	0.813	##
5275	छुपाना	VERB	1	आँख से ओझल करना या दूसरों की दृष्टि से बचाना 	past	0.954	##
2769	अधिष्ठित	ADJECTIVE	1	जिसकी स्थापना की गई हो 	future	0.989	##
86	प्रस्तुत	ADJECTIVE	1	जो किसी विशेष समय में किसी स्थान विशेष पर हो 	present	0.994	##
25828	जालन्धर_शहर	NOUN	1	पंजाब राज्य का एक शहर 	neutral	0.996	##
21995	अपस्नान	NOUN	1	किसी के मरने पर उदकक्रिया के समय कुटिम्बियों द्वारा किया गया स्नान 	neutral	0.996	##
21995	अपस्नात	NOUN	1	किसी के मरने पर उदकक्रिया के समय कुटिम्बियों द्वारा किया गया स्नान 	neutral	0.996	##
4043	जीर्णपर्ण	NOUN	1	एक सदाबहार पेड़ जिसमें गोल फल लगते हैं 	neutral	0.996	##
3230	पुतली	NOUN	1	आँख के बीच का काला भाग 	neutral	0.996	##
12034	मेला	NOUN	1	उत्सव, त्यौहार आदि के समय या वस्तुओं आदि के क्रय विक्रय या प्रदर्शनी के लिए किसी स्थान पर बहुत सारे लोगों के एकत्र होने की क्रिया 	neutral	0.996	##
2688	सांप्रतिक	ADJECTIVE	1	जिस पर इस समय की बातों या विशेषताओं की पूरी छाप हो 	present	0.667	##
12060	अनैच्छिक_क्रिया	NOUN	1	वह शारीरिक क्रिया जो अपने आप हो या अपनी इच्छा से न घटे 	present	0.826	##
38236	सिख_रेजिमेन्ट	NOUN	1	सन् अट्ठारह सौ छियालीस में ब्रिटिश साम्राज्य के द्वारा बनाई गई, भारतीय फौज की थल सेना की सिख पलटन 	future	0.989	##
2894	अच्छी_खबर	NOUN	1	वह समाचार जो शुभ या अच्छा हो 	past	0.5	##
2025	निशाभाग	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.842	##
11701	ऊपर	ADVERB	4	बाहरी भाग में या बाहर की ओर 	neutral	0.996	##
31269	कालामोहरा	NOUN	1	वत्सनाभ की जाति का एक पौधा 	neutral	0.996	##
2366	अग्रगंत	ADJECTIVE	1	जो सबसे आगे चलता हो 	future	0.978	##
178	इफ्तरा	NOUN	2	किसी पर झूठ-मूठ लगाया हुआ आरोप 	past	0.995	##
11091	अनुवत्सर	ADVERB	1	प्रत्येक वर्ष या बिना किसी साल नागा किए 	neutral	0.996	##
10968	सीवन	NOUN	1	कपड़े, चमड़े आदि को सिलते समय उन पर बनने वाली धागों की रेखा 	neutral	0.996	##
37734	ऑटोरिक्शा_चालक	NOUN	1	ऑटो रिक्शा चलाने वाला व्यक्ति 	neutral	0.996	##
2041	अण्डबण्ड	ADJECTIVE	1	जो बकवास से भरा हुआ हो 	past	0.995	##
37041	चांद्र_संवत्सर	NOUN	1	बारह चांद्रमासों का समय 	neutral	0.842	##
21471	नानाकंद	NOUN	2	एक प्रकार के कंद का पौधा 	neutral	0.996	##
8828	रक्तमूला	NOUN	1	एक छोटा कँटीला पौधा 	neutral	0.996	##
11941	बगटुट	ADVERB	1	घोड़े की तेज़ चाल की तरह तेज़ 	neutral	0.996	##
2068	व्यतिक्रम	NOUN	1	किसी कार्य को करते समय बीच में होने वाली कोई आकस्मिक घटना 	neutral	0.842	##
916	खोटाई	NOUN	1	दुर्जन होने की अवस्था या भाव 	neutral	0.842	##
4351	दुविधाग्रस्त	ADJECTIVE	1	जिसे यह न सूझ पड़े कि अब क्या करें 	neutral	0.996	##
1194	उम्र-दराज़	ADJECTIVE	1	जो बुढ़ापे में प्रवेश कर गया हो या अधिक उम्र का 	past	0.5	##
33023	राजाद्रि	NOUN	1	एक प्रकार का अदरक 	neutral	0.996	##
14809	चरिंदा	NOUN	1	चरने वाला पशु 	neutral	0.996	##
39406	बोर्ड_परीक्षा	NOUN	1	किसी बोर्ड के द्वारा ली जाने वाली परीक्षा 	neutral	0.996	##
28653	दक्षिणी-पूर्वी	ADJECTIVE	1	दक्षिण-पूर्व का या दक्षिण-पूर्व से संबंधित 	neutral	0.996	##
36663	थाइराक्सिन	NOUN	1	थाइराइड ग्रंथि द्वारा स्रावित एक आयोडिनयुक्त हार्मोन जो कोशिका के चयापचय को बढ़ाती है 	present	0.994	##
6161	पैहारी	ADJECTIVE	1	केवल दूध पीकर रहनेवाला 	neutral	0.996	##
4048	ब्रह्मवृक्ष	NOUN	2	बरगद की जाति का एक पेड़ जिसके फल के अंदर छोटे-छोटे कीड़े होते हैं 	neutral	0.996	##
1481	अनिश्चयात्मक	ADJECTIVE	1	जिसमें दुविधा हो या जिससे दुविधा उत्पन्न हो 	present	0.667	##
36663	थायरॉक्सिन	NOUN	1	थाइराइड ग्रंथि द्वारा स्रावित एक आयोडिनयुक्त हार्मोन जो कोशिका के चयापचय को बढ़ाती है 	present	0.994	##
38954	मंझाना	VERB	2	झगड़ा निपटाने में मदद करना 	past	0.954	##
1979	वर्म	NOUN	1	लोहे आदि का बना वह आवरण जो लड़ाई के समय हथियारों से योद्धा को सुरक्षा प्रदान करता है 	present	0.994	##
6989	कुप्पी	NOUN	2	एक औषधीय पौधा 	neutral	0.996	##
4046	भृंगमोही	NOUN	2	एक हल्के-पीले रंग का सुगंधित फूल 	neutral	0.996	##
16874	वृद्धबला	NOUN	1	एक प्रकार की कपास 	neutral	0.996	##
20429	बंधुजीव	NOUN	2	एक छोटे पौधे का फूल जो सफेद और सुगंधित होता है 	present	0.994	##
2025	वासुरा	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.842	##
3242	तूफानी	ADJECTIVE	1	तूफ़ान की तरह तेज 	neutral	0.996	##
11757	तोतरा	ADJECTIVE	2	जिसमें तुतलाहट हो 	neutral	0.996	##
1958	उछंग	NOUN	2	छाती के अंदर बायीं ओर का एक अवयव जिसके स्पन्दन से सारे शरीर की नाड़ियों में रक्त-संचार होता रहता है 	neutral	0.996	##
37276	आयु_सम्भाव्यता	NOUN	1	जीने की क्षमता के आधार पर निर्धारित वह औसत समय सीमा जितनी की कोई व्यक्ति जीने की उम्मीद कर सकता है 	neutral	0.842	##
35990	सीआरपीएफ़	NOUN	1	भारत सरकार के गृह मंत्रालय के संरक्षण में कार्य करने वाली एक अर्द्धसैनिक सुरक्षा एजेंसी या बल 	neutral	0.996	##
6858	प्रसित	NOUN	1	फोड़े आदि में से निकलने वाला सफेद विषाक्त पदार्थ 	neutral	0.996	##
11757	तोतला	ADJECTIVE	2	जिसमें तुतलाहट हो 	neutral	0.996	##
18738	सुरपत्री	NOUN	1	एक लता 	neutral	0.996	##
23946	लुजा	ADJECTIVE	1	जिसके हाथ या पैर में विकृति हो 	neutral	0.996	##
2626	अतीत_कालीन	ADJECTIVE	1	जो बीते हुए समय से संबंधित हो 	present	0.994	##
38337	ख़ुर्द	NOUN	1	एक ही गाँव के दो नाम होने पर छोटे गाँव के नाम के आगे प्रयोग किया जाने वाला शब्द 	future	0.988	##
201	पूत	NOUN	7	एक पौधा जिसके दानों से तेल निकलता है 	neutral	0.996	##
2865	चिरंजीव	ADJECTIVE	2	जो बहुत दिनों तक जीता रहे 	present	0.994	##
38741	छुरा-काँटा	NOUN	1	मेज़ पर खाना खाते समय खाद्य को काटने और उसे खाने के काम आने वाले पात्र 	neutral	0.996	##
32499	मेढ़ा_सींगी	NOUN	1	एक झाड़ीदार लता 	neutral	0.996	##
9597	हवा_के_अनुकूल	ADVERB	1	* हवा के बहने की दिशा में 	neutral	0.996	##
916	पामरता	NOUN	1	दुर्जन होने की अवस्था या भाव 	neutral	0.842	##
10617	धनुवात	NOUN	1	व्रण या क्षत के विषाक्त होने के कारण होने वाला एक भीषण और घातक रोग 	neutral	0.996	##
3579	केशपर्णी	NOUN	1	एक जंगली पौधा जो दवा के काम में आता है 	present	0.994	##
23310	सिंहशावक	NOUN	1	सिंह का बच्चा 	neutral	0.996	##
20429	बन्धुजीवक	NOUN	2	एक छोटे पौधे का फूल जो सफेद और सुगंधित होता है 	present	0.994	##
7169	चिल्ला_जाड़ा	NOUN	1	वह मौसम जब कड़ाके की ठंड पड़ती है 	neutral	0.842	##
35982	बाउंड्री_लाइन	NOUN	1	किसी प्रदेश या वस्तु के विस्तार की अंतिम सीमा बताने वाली रेखा या घेरा 	neutral	0.996	##
17816	दुर्गाष्टमी	NOUN	1	आश्विन महीने के शुक्ल पक्ष की अष्टमी 	neutral	0.842	##
271	द्विजाति	NOUN	5	ब्राह्मण, क्षत्रिय और वैश्य जिनका यज्ञोपवीत संस्कार के समय फिर से जन्म लेना माना जाता है 	present	0.667	##
9362	ख़तो-किताबत	NOUN	1	वह व्यवहार जिसमें किसी को पत्र लिखे जाते हैं तथा उसके उत्तर आते हैं 	neutral	0.996	##
3228	नज़रे_करम	NOUN	1	दया या अनुग्रह की दृष्टि 	present	0.667	##
26744	आरक्षित_सेना	NOUN	1	वह सेना जो केवल आपातकाल में ही तैनात की जाती है और बाकी समय उनकी कोई विशेष ड्यूटी नहीं होती 	present	0.994	##
21784	पाचननली	NOUN	1	मुख से लेकर गुदा तक फैली वह नली जिसमें आहार के पाचन से लेकर न पचे हुए पदार्थ को बाहर निकालने तक की क्रिया होती है 	neutral	0.996	##
36650	प्रत्यूर्जता	NOUN	1	किसी तत्व से होने वाली अति संवेदनशील प्रतिक्रिया 	neutral	0.996	##
10954	वरना	VERB	1	विवाह के समय कन्या का वर को अंगीकार करना 	neutral	0.996	##
2578	लाग-डाँट	NOUN	1	दुश्मन या शत्रु होने की अवस्था या भाव 	neutral	0.842	##
4633	खर्राटा	NOUN	1	वह शब्द जो सोते समय किसी की नाक से निकलता है 	present	0.849	##
2578	लाग-डांट	NOUN	1	दुश्मन या शत्रु होने की अवस्था या भाव 	neutral	0.842	##
8828	ताम्रमूला	NOUN	1	एक छोटा कँटीला पौधा 	neutral	0.996	##
4320	बालपन	NOUN	2	शैशव और युवा होने के बीच का समय 	neutral	0.996	##
2813	उपरांत	ADVERB	1	किसी बताए या संदर्भित समय के उपरांत के समय में या बाद में 	neutral	0.996	##
4920	पार_करना	VERB	2	किसी के आगे हो जाना या किसी सीमा आदि से आगे निकल जाना 	future	0.988	##
13546	मोहिनी_अट्टम_नृत्य	NOUN	1	केरल प्रान्त की एक शास्त्रीय नृत्य शैली 	neutral	0.996	##
298	आग्नेय	NOUN	4	कोई ऐसा कीड़ा जिसके काटने से शरीर में जलन होती है 	neutral	0.996	##
7161	हर_वक्त	ADVERB	1	हर एक पल या हर समय 	present	0.667	##
34216	आपत्तिजनक	ADJECTIVE	1	जिस पर आपत्ति हो 	neutral	0.996	##
18028	निश्चला	NOUN	1	एक पौधा 	neutral	0.996	##
24158	विएंतिएन	NOUN	1	लाओस की राजधानी 	neutral	0.996	##
5546	ऊंघन	NOUN	1	वह नींद जो पलकें गिरने से आरंभ होती है और कुछ ही क्षणों बाद पलकें खुल जाने के कारण टूट जाती है 	present	0.994	##
34437	साइकियाट्रिस्ट	NOUN	1	मनोरोग की चिकित्सा करने वाला विशेषज्ञ 	neutral	0.996	##
7161	जन्म-जन्मांतर	ADVERB	1	हर एक पल या हर समय 	present	0.667	##
14938	जमडाढ़	NOUN	1	कटारी की तरह का एक हथियार जिसकी नोक आगे की ओर झुकी होती है 	future	0.988	##
4410	सीता	NOUN	2	वह रेखा जो भूमि जोतते समय हल की फाल धँसने से बनती है 	present	0.994	##
8433	झाँवसाँव	NOUN	2	व्यर्थ की बातें बोलने की क्रिया 	neutral	0.996	##
5789	कुन्दा	NOUN	3	एक प्रकार की घास जो दूब की तरह होती है 	present	0.994	##
17829	पाशुपतरस	NOUN	1	एक रसौषध 	neutral	0.996	##
11210	विस्तरण	NOUN	1	विस्तार करने या बढ़ाने की क्रिया या भाव 	neutral	0.996	##
3366	आतंक	NOUN	2	मुरचंग की आवाज 	neutral	0.996	##
934	प्रारंभिक	ADJECTIVE	1	आरंभ का या पहले का या किसी समय या घटना आदि के आरम्भ के समय का 	neutral	0.996	##
35087	फर्स्ट_इन्फर्मेशन_रिपोर्ट	NOUN	1	पुलिस अधिकारी को किसी घटना के विषय में दी गई जानकारी 	future	0.989	##
31661	खाया	ADJECTIVE	1	खाया हुआ 	past	0.995	##
16833	अनिवारित	ADJECTIVE	1	बिना रोका या हटाया हुआ या निवारण न किया हुआ 	past	0.995	##
36247	एस्ट्रोजन	NOUN	1	स्त्री की डिम्बग्रंथि द्वारा उत्पन्न एक हार्मोन 	neutral	0.996	##
7161	जन्म-जन्मान्तर	ADVERB	1	हर एक पल या हर समय 	present	0.667	##
9096	दतौन	NOUN	1	कुछ पेड़ों की पतली टहनियाँ जिनका उपयोग दाँत साफ करने के लिए किया जाता है 	neutral	0.996	##
15092	नोई	NOUN	1	दुहते समय गाय, भैंस आदि के पैरों को बाँधने की रस्सी 	neutral	0.996	##
7426	शीतसहा	NOUN	3	जूही की जाति का एक सफेद फूलवाला पौधा 	neutral	0.996	##
2253	अनावश्यक	ADJECTIVE	2	जो आवश्यक न हो 	present	0.826	##
3594	तुंबुरु	NOUN	1	एक प्रकार का छोटा पौधा जिसकी पत्तियाँ सुगंधित होती हैं 	neutral	0.996	##
2376	अगवानी	NOUN	1	किसी मान्य या प्रिय के आने पर आगे बढ़कर आदरपूर्वक किया जाने वाला अभिनंदन 	future	0.988	##
30874	लाल_चन्दन	NOUN	1	लाल रंग का चंदन 	neutral	0.996	##
2959	जगन्मयी	NOUN	1	धन की अधिष्ठात्री देवी जो विष्णु की पत्नी कही गई हैं 	present	0.994	##
12319	अलुझना	VERB	3	किसी बात पर कहासुनी या आवेशपूर्ण विवाद करना 	neutral	0.996	##
19865	संजय_गांधी	NOUN	1	इंदिरा गाँधी के छोटे पुत्र जो एक राजनीतिज्ञ थे 	present	0.994	##
1252	इस्तीफा	NOUN	1	वह पत्र जो अपने कार्य या पद से अलग होते समय या उसके त्याग के प्रमाणस्वरूप लिखकर दिया जाता है 	present	0.849	##
36588	एंटीबायोटिक	NOUN	1	किसी सूक्ष्मजीव द्वारा उत्पन्न एक रासायनिक पदार्थ जो अन्य सूक्ष्मजीवों की वृद्धि को कम करता है अथवा उन्हें नष्ट करता है 	present	0.994	##
1817	पढ़ा-लिखा	ADJECTIVE	1	जिसने शिक्षा ग्रहण की हो 	present	0.667	##
19495	नीदरलैण्ड	NOUN	1	पश्चिमी यूरोप का एक देश 	neutral	0.842	##
37182	मुक्ति-संग्राम	NOUN	1	ग़ुलामी से मुक्त होने के लिए की गई लड़ाई 	future	0.989	##
35230	हार्ट_अटैक	NOUN	1	वह घटना जिसमें हृदय काम करना बंद कर देता है 	neutral	0.996	##
6917	बकसा	NOUN	2	जलाशयों के आस-पास उगने वाली एक प्रकार की घास 	neutral	0.996	##
4033	शर्माना	VERB	1	लाज या शर्म से सिर नीचा करना 	neutral	0.996	##
837	अपमृत्यु	NOUN	1	उचित समय से पहले होनेवाली मृत्यु या अनहोनी मौत 	neutral	0.996	##
18158	मालाली	NOUN	1	एक बहुवर्षीय झाड़ीदार शाखारहित या कम शाखाओं वाला झाड़ जो पाँच से आठ फुट ऊँचा होता है 	present	0.994	##
12255	१०००००००००००	ADJECTIVE	1	सौ अरब 	neutral	0.996	##
6565	नेकदिल	ADJECTIVE	1	जो अच्छी नीयतवाला हो 	present	0.994	##
3690	आहट	NOUN	1	वह शब्द जो चलने में पैर तथा दूसरे अंगों से होता है 	present	0.994	##
2130	अंतरा	ADJECTIVE	2	एक के बाद का 	neutral	0.996	##
3384	आसेब	NOUN	3	भूत-प्रेत आदि के कारण होने वाला शारीरिक कष्ट 	neutral	0.996	##
37876	हाईस्कूल	NOUN	1	वह विद्यालय जहाँ आठवी, नौवीं से लेकर दसवीं तक की शिक्षा दी जाती है 	neutral	0.996	##
2091	परांतकाल	NOUN	1	अंतिम साँस लेने या मरने का समय 	neutral	0.996	##
1360	खोटा	ADJECTIVE	4	जिसमें बुरा गुण हो 	neutral	0.842	##
83	नापास	ADJECTIVE	1	जो परीक्षा में उत्तीर्ण न हुआ हो 	past	0.995	##
38489	आठवाँ	NOUN	1	सातवीं के बाद आने वाली संख्या या गणना का क्रम, स्थिति, समय, आदि जो कि आठ की क्रमसूचक संख्या होती है 	present	0.994	##
4048	ढाक	NOUN	2	पलाश के वृक्ष से प्राप्त लाल पुष्प 	neutral	0.996	##
715	संगतिया	NOUN	2	गवैये के साथ बाजा बजानेवाला 	neutral	0.996	##
38489	आठवीं	NOUN	1	सातवीं के बाद आने वाली संख्या या गणना का क्रम, स्थिति, समय, आदि जो कि आठ की क्रमसूचक संख्या होती है 	present	0.994	##
4262	बालचिकित्सक	NOUN	1	वह चिकित्सक जो विशेषकर बच्चों के रोग की चिकित्सा करता हो 	present	0.994	##
30763	अग्निजिह्वा	NOUN	1	पुराणों में वर्णित अग्निदेव की जिह्वा जो सात मानी गई हैं 	present	0.994	##
24133	नैरोबी	NOUN	1	केन्या की राजधानी 	neutral	0.996	##
2074	ज़ेहन	NOUN	2	सोचने समझने और निश्चय करने की वृत्ति या मानसिक शक्ति 	present	0.667	##
181	अपयोग	NOUN	4	बुरा योग 	present	0.667	##
4129	टसक	NOUN	1	रह-रहकर उठनेवाला दर्द 	neutral	0.996	##
4614	ढिंढोरा	NOUN	1	ढोल आदि पीटकर की जाने वाली आधिकारिक घोषणा या दी जाने वाली सूचना 	neutral	0.996	##
36291	आड़ा_होना	VERB	1	सामने आकर रुकावट या बाधा उत्पन्न करना 	neutral	0.996	##
8180	तरमीम	NOUN	1	प्रस्ताव आदि में कुछ सुधार करने या घटाने-बढ़ाने की क्रिया 	neutral	0.996	##
2959	देवश्री	NOUN	1	धन की अधिष्ठात्री देवी जो विष्णु की पत्नी कही गई हैं 	present	0.994	##
20023	अल्जेरियाई	ADJECTIVE	1	अल्जीरिया से संबंधित या अल्जीरिया का 	neutral	0.996	##
9096	दतवन	NOUN	1	कुछ पेड़ों की पतली टहनियाँ जिनका उपयोग दाँत साफ करने के लिए किया जाता है 	neutral	0.996	##
3658	अलमस्त	ADJECTIVE	2	जो मद में उन्मत्त हो या नशे में मस्त हो 	present	0.994	##
33906	इश्क़पेचाँ	NOUN	1	एक प्रकार की लता 	neutral	0.996	##
3204	वन्या	NOUN	3	एक प्रकार की बेल 	neutral	0.996	##
27166	स्वर्ण_काल	NOUN	1	चरम उत्पादकता या समृद्धि की अवधि या काल 	neutral	0.996	##
2041	अंडबंड	ADJECTIVE	1	जो बकवास से भरा हुआ हो 	past	0.995	##
9730	मध्यावकाश	NOUN	1	कार्य,पढ़ाई,खेल आदि के बीच में थोड़े समय के लिए होने वाला वह अवकाश जो लोगों को सुस्ताने,जलपान आदि करने के लिए मिलता है 	present	0.994	##
5546	ऊँघन	NOUN	1	वह नींद जो पलकें गिरने से आरंभ होती है और कुछ ही क्षणों बाद पलकें खुल जाने के कारण टूट जाती है 	present	0.994	##
28367	उत्तरपश्चिम_अमरीका	NOUN	1	अमरीका का उत्तरी-पश्चिमी क्षेत्र 	neutral	0.996	##
37127	गटेरन	NOUN	1	लगभग छः मीटर लंबी एक झाड़ी की तरह काँटेदार बेल जो दूसरे पौधों पर चढ़ती है 	present	0.849	##
2100	निकट_का	ADJECTIVE	1	दूरी, समय आदि के हिसाब से जो निकट हो या निकट का 	present	0.994	##
4923	अँठली	NOUN	2	कुछ फलों के बीच से निकलने वाला कड़ा तथा बड़ा एकमात्र बीज 	neutral	0.996	##
4133	डबडबा	ADJECTIVE	1	जो अश्रु से भरा हुआ हो 	past	0.995	##
4943	दर्ज़	ADJECTIVE	1	जिसका पंजीकरण हो चुका हो 	neutral	0.996	##
4129	टीस	NOUN	1	रह-रहकर उठनेवाला दर्द 	neutral	0.996	##
970	उत्तेजनाप्रद	ADJECTIVE	1	मनोवेगों को तीव्र करनेवाला 	neutral	0.842	##
7272	अलिपत्रिका	NOUN	1	एक तरह की ज़हरीली घास जिसके स्पर्श से बिच्छू के काटने की-सी जलन होती है 	neutral	0.996	##
10138	आंत्र-ज्वर	NOUN	1	एक तरह का आंत्र-ज्वर 	neutral	0.996	##
6014	धूतूक	NOUN	1	फूँककर बजाया जाने वाला एक प्रकार का लम्बा बाजा 	neutral	0.996	##
28573	तोंदू	ADJECTIVE	1	बड़े पेटवाला या जिसे तोंद हो या जिसका पेट आगे को निकला हो 	future	0.988	##
28573	तोंदल	ADJECTIVE	1	बड़े पेटवाला या जिसे तोंद हो या जिसका पेट आगे को निकला हो 	future	0.988	##
676	कमल_गट्टा	NOUN	1	कमल का बीज 	neutral	0.996	##
2041	अट्टसट्ट	ADJECTIVE	1	जो बकवास से भरा हुआ हो 	past	0.995	##
6014	धूतुक	NOUN	1	फूँककर बजाया जाने वाला एक प्रकार का लम्बा बाजा 	neutral	0.996	##
3786	उत्पात	NOUN	2	हलचल मचाने की क्रिया 	neutral	0.996	##
15257	तिरुअनंतपुरम_शहर	NOUN	1	भारत का एक नगर जो केरल राज्य की राजधानी है 	present	0.994	##
7199	वीर_स्त्री	NOUN	1	वह स्त्री जो वीरतापूर्ण कार्य करे 	present	0.994	##
1583	आरव	NOUN	2	वह शब्द जो चलने में पैर तथा दूसरे अंगों से होता है 	present	0.994	##
3512	अरिष्टिका	NOUN	3	एक पौधा जिसकी जड़ दवा के उपयोग में आती है 	neutral	0.996	##
12463	पच्ची	NOUN	2	एक लता जो औषध के रूप में प्रयुक्त होती है 	present	0.994	##
147	खबर	NOUN	2	जबानी कहलाया हुआ समाचार 	past	0.995	##
1583	आरो	NOUN	2	वह शब्द जो चलने में पैर तथा दूसरे अंगों से होता है 	present	0.994	##
10412	वक्रनक्र	ADJECTIVE	1	चुगली करनेवाला 	neutral	0.996	##
6554	काजू	NOUN	3	काजू के फल का बीज 	neutral	0.996	##
25255	माधवी	NOUN	1	एक लता से प्राप्त सुगंधित पुष्प 	neutral	0.996	##
4129	ठनक	NOUN	1	रह-रहकर उठनेवाला दर्द 	neutral	0.996	##
14998	पोलचा	NOUN	2	वह परती भूमि जो गतवर्ष रबी की फसल बोने के पूर्व जोती गई हो 	present	0.849	##
7305	वृद्धावस्था	NOUN	1	वृद्ध होने की अवस्था 	neutral	0.996	##
3239	हलचल	NOUN	1	अनिर्णयात्मक स्थिति में मन में होनेवाली अस्थिरता 	future	0.333	##
5091	घेराबंदी	NOUN	1	किसी व्यक्ति या वस्तु को चारों और से घेर लेने की क्रिया 	neutral	0.996	##
3189	लज्जाप्रद	ADJECTIVE	1	जिससे लज्जा उत्पन्न होती हो 	neutral	0.996	##
27029	संवर्तन	NOUN	3	एक अस्त्र 	neutral	0.996	##
1121	बदौलत	ADVERB	1	प्रयोजन के साथ या किसी प्रयोजन या उद्देश्य से 	neutral	0.996	##
11716	रक्तपुष्पी	NOUN	2	मझोले आकार के पेड़ से प्राप्त एक फूल जो लाल रंग का होता है 	present	0.994	##
218	मुखालिफ	NOUN	1	वह जो विपक्ष में हो 	present	0.849	##
1144	आवली	NOUN	5	वह खतरा जो प्राणघातक हो 	present	0.994	##
38265	हाथ_खुलना	VERB	1	किसी में मारने-पीटने की प्रवृत्ति का आरंभ होना 	neutral	0.996	##
3300	आक्रमण_कर्ता	ADJECTIVE	1	जो आक्रमण करे 	present	0.849	##
4804	शोचनीय	ADJECTIVE	1	चिंता करने योग्य 	future	0.333	##
2644	अति_आविष्ट	ADJECTIVE	1	जो अत्यधिक आवेश से युक्त हो 	present	0.994	##
2041	ऊटपटाँग	ADJECTIVE	1	जो बकवास से भरा हुआ हो 	past	0.995	##
2794	कुगति	NOUN	1	बुरी दशा या अवस्था 	neutral	0.996	##
7083	बच्चा	NOUN	6	वह जिसने अभी या कुछ समय पहले जन्म लिया हो 	neutral	0.996	##
4616	अवसर्प	NOUN	1	गुप्त रूप से किसी बात का पता लगानेवाला 	neutral	0.996	##
9389	परम	ADJECTIVE	1	जिससे आगे या अधिक कुछ और न हो 	future	0.988	##
23764	बरसा	ADJECTIVE	1	बरसा हुआ 	past	0.995	##
17816	महाष्टमी	NOUN	1	आश्विन महीने के शुक्ल पक्ष की अष्टमी 	neutral	0.842	##
2517	बेपढ़ा	ADJECTIVE	1	जो शिक्षित न हो या पढ़ा-लिखा न हो 	present	0.826	##
10833	जमौआ	ADJECTIVE	1	जमा कर बनाया हुआ 	past	0.995	##
38490	७वीं	NOUN	1	छठवीं के बाद आने वाली संख्या या गणना का क्रम, स्थिति, समय, आदि जो कि सात की क्रमसूचक संख्या होती है 	present	0.994	##
18028	दीर्घमूला	NOUN	1	एक पौधा 	neutral	0.996	##
10765	निराना	VERB	1	पौधों के आस-पास की घास निकालना जिससे पौधों की बाढ़ ठीक तरह से हो 	neutral	0.996	##
5337	टोह	NOUN	2	वह बात जिसके सहारे किसी दूसरी बड़ी बात, घटना, रहस्य आदि का पता लगे 	neutral	0.996	##
38490	७वाँ	NOUN	1	छठवीं के बाद आने वाली संख्या या गणना का क्रम, स्थिति, समय, आदि जो कि सात की क्रमसूचक संख्या होती है 	present	0.994	##
5523	तमाल	NOUN	2	एक प्रकार की तलवार 	neutral	0.996	##
7426	वेषिका	NOUN	2	एक पौधे से प्राप्त सफेद छोटा पुष्प जिसकी सुगन्ध बहुत अच्छी होती है 	neutral	0.996	##
2096	सीमा_रक्षक	NOUN	1	सीमा की रक्षा करने वाला सिपाही 	neutral	0.996	##
